"","EmployeeID","age","length_of_service","gender_short","termtype_desc","length_categ","emp_categ","age_dec","EStatus","ESY"
"10134",3087,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10144",3088,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10154",3089,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10164",3091,57,21,"M","Not Applicable","C","Worker","50s",0,9
"48602",3093,65,13,"F","Voluntary","B","Worker","60s",1,2
"10176",3094,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10186",3095,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10196",3096,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10206",3097,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10216",3098,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10226",3100,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10236",3101,57,21,"M","Not Applicable","C","Worker","50s",0,9
"48603",3102,65,13,"F","Voluntary","B","Worker","60s",1,2
"10248",3104,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10258",3106,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10268",3107,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10278",3108,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10288",3110,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10298",3111,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10308",3112,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10318",3113,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10328",3114,57,21,"M","Not Applicable","C","Worker","50s",0,9
"48604",3115,65,13,"F","Voluntary","B","Worker","60s",1,2
"48605",3116,65,13,"F","Voluntary","B","Worker","60s",1,2
"10342",3117,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10352",3121,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10362",3122,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10372",3124,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48606",3125,65,13,"F","Voluntary","B","Worker","60s",1,2
"10384",3126,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48607",3127,65,13,"F","Voluntary","B","Worker","60s",1,2
"10396",3128,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48608",3129,65,13,"F","Voluntary","B","Worker","60s",1,2
"10408",3132,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10418",3133,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10428",3134,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10438",3135,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10448",3136,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10458",3137,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10468",3139,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10478",3140,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10488",3141,57,21,"M","Not Applicable","C","Worker","50s",0,9
"48609",3142,65,13,"F","Voluntary","B","Worker","60s",1,2
"10500",3143,57,21,"M","Not Applicable","C","Worker","50s",0,9
"48610",3144,65,13,"F","Voluntary","B","Worker","60s",1,2
"10512",3145,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10522",3146,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10532",3147,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10542",3148,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48611",3149,65,13,"F","Voluntary","B","Worker","60s",1,2
"10554",3150,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10564",3151,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48612",3152,65,13,"F","Voluntary","B","Worker","60s",1,2
"10576",3155,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48613",3156,65,13,"F","Voluntary","B","Worker","60s",1,2
"48614",3157,65,13,"F","Voluntary","B","Worker","60s",1,2
"10590",3158,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48615",3159,65,13,"F","Voluntary","B","Worker","60s",1,2
"48616",3160,65,13,"F","Voluntary","B","Worker","60s",1,2
"10604",3164,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10614",3165,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10624",3166,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10634",3167,57,21,"F","Not Applicable","C","Worker","50s",0,9
"10644",3168,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48617",3169,56,20,"M","Involuntary","C","Worker","50s",1,8
"10662",3170,57,21,"M","Not Applicable","C","Worker","50s",0,9
"10672",3171,57,21,"F","Not Applicable","C","Worker","50s",0,9
"48618",3174,65,13,"F","Voluntary","B","Worker","60s",1,2
"48619",3175,65,13,"F","Voluntary","B","Worker","60s",1,2
"10686",3176,56,21,"F","Not Applicable","C","Worker","50s",0,9
"10696",3177,56,21,"F","Not Applicable","C","Worker","50s",0,9
"10706",3178,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10716",3179,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10726",3180,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10736",3181,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10746",3182,56,21,"M","Not Applicable","C","Worker","50s",0,9
"48620",3183,65,13,"F","Voluntary","B","Worker","60s",1,2
"48621",3184,65,13,"F","Voluntary","B","Worker","60s",1,2
"10760",3185,56,21,"F","Not Applicable","C","Worker","50s",0,9
"10770",3187,56,21,"F","Not Applicable","C","Worker","50s",0,9
"48622",3188,65,13,"F","Voluntary","B","Worker","60s",1,2
"10782",3189,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10792",3195,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10802",3196,56,21,"F","Not Applicable","C","Worker","50s",0,9
"48623",3197,52,16,"M","Voluntary","C","Worker","50s",1,5
"10817",3198,56,21,"M","Not Applicable","C","Worker","50s",0,9
"10827",3200,56,21,"M","Not Applicable","C","Worker","50s",0,9
"48624",3201,65,13,"F","Voluntary","B","Worker","60s",1,2
"48625",3202,65,13,"F","Voluntary","B","Worker","60s",1,2
"10841",3203,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10851",3204,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10861",3205,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10871",3207,56,20,"F","Not Applicable","C","Worker","50s",0,9
"10881",3208,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48626",3209,65,13,"F","Voluntary","B","Worker","60s",1,2
"10893",3212,56,20,"F","Not Applicable","C","Worker","50s",0,9
"10903",3213,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10913",3214,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10923",3215,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48627",3216,65,13,"F","Voluntary","B","Worker","60s",1,2
"10935",3217,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10945",3218,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10955",3219,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48628",3220,65,13,"F","Voluntary","B","Worker","60s",1,2
"10967",3221,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10977",3222,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10987",3223,56,20,"M","Not Applicable","C","Worker","50s",0,9
"10997",3224,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48629",3226,65,13,"F","Voluntary","B","Worker","60s",1,2
"11009",3228,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11019",3229,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11029",3230,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48630",3233,65,13,"F","Voluntary","B","Worker","60s",1,2
"48631",3234,65,13,"F","Voluntary","B","Worker","60s",1,2
"48632",3235,65,13,"F","Voluntary","B","Worker","60s",1,2
"48633",3236,65,13,"F","Voluntary","B","Worker","60s",1,2
"11047",3237,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11057",3239,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11067",3240,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48634",3241,56,20,"F","Involuntary","C","Worker","50s",1,9
"11086",3242,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11096",3243,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11106",3244,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11116",3245,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11126",3246,56,20,"F","Not Applicable","C","Management","50s",0,9
"11136",3247,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48635",3248,65,13,"F","Voluntary","B","Worker","60s",1,2
"11148",3249,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11158",3250,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11168",3251,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11178",3252,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11188",3253,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11198",3254,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11208",3255,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11218",3256,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11228",3257,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11238",3258,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11248",3259,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11258",3260,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48636",3262,65,13,"F","Voluntary","B","Worker","60s",1,2
"11270",3263,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11280",3264,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11290",3265,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11300",3266,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11310",3267,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48637",3268,65,13,"F","Voluntary","B","Worker","60s",1,2
"11322",3269,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48638",3270,65,13,"F","Voluntary","B","Worker","60s",1,2
"48639",3271,48,13,"M","Voluntary","B","Worker","40s",1,2
"48640",3272,65,13,"F","Voluntary","B","Worker","60s",1,2
"48641",3273,65,13,"F","Voluntary","B","Worker","60s",1,2
"11340",3274,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48642",3275,48,12,"M","Voluntary","B","Worker","40s",1,1
"11351",3276,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11361",3277,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11371",3278,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11381",3279,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11391",3280,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11401",3281,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11411",3282,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11421",3284,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11431",3285,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11441",3286,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11451",3287,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11461",3288,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11471",3289,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11481",3291,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11491",3292,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11501",3293,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48643",3294,65,13,"F","Voluntary","B","Worker","60s",1,2
"11513",3295,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48644",3296,65,13,"F","Voluntary","B","Worker","60s",1,2
"11525",3297,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11535",3298,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11545",3299,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11555",3300,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11565",3302,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11575",3303,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11585",3304,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11595",3308,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11605",3309,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48645",3310,65,13,"F","Voluntary","B","Worker","60s",1,2
"11617",3311,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11627",3312,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11637",3314,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11647",3315,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11657",3316,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11667",3320,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11677",3321,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11687",3322,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11697",3323,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11707",3324,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11717",3325,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11727",3326,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48646",3327,65,13,"F","Voluntary","B","Worker","60s",1,2
"11739",3328,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11749",3329,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48647",3330,65,13,"F","Voluntary","B","Worker","60s",1,2
"11761",3332,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11771",3333,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11781",3334,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11791",3335,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11801",3336,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11811",3337,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48648",3338,65,13,"F","Voluntary","B","Worker","60s",1,2
"11823",3340,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11833",3344,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11843",3345,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48649",3346,65,13,"F","Voluntary","B","Worker","60s",1,2
"11855",3348,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48650",3350,65,13,"F","Voluntary","B","Worker","60s",1,2
"48651",3351,65,13,"F","Voluntary","B","Worker","60s",1,2
"11869",3352,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11879",3353,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11889",3354,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11899",3355,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48652",3356,65,13,"F","Voluntary","B","Worker","60s",1,2
"11911",3357,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48653",3358,65,13,"F","Voluntary","B","Worker","60s",1,2
"48654",3359,55,19,"M","Involuntary","C","Management","50s",1,8
"11931",3360,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48655",3361,65,13,"F","Voluntary","B","Worker","60s",1,2
"11943",3362,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11953",3363,56,20,"F","Not Applicable","C","Worker","50s",0,9
"11963",3364,56,20,"M","Not Applicable","C","Worker","50s",0,9
"11973",3365,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48656",3366,65,13,"F","Voluntary","B","Worker","60s",1,2
"11985",3367,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48657",3368,65,13,"F","Voluntary","B","Worker","60s",1,2
"11997",3369,56,20,"F","Not Applicable","C","Worker","50s",0,9
"12007",3370,56,20,"M","Not Applicable","C","Worker","50s",0,9
"48658",3371,65,13,"F","Voluntary","B","Worker","60s",1,2
"12019",3373,56,20,"M","Not Applicable","C","Worker","50s",0,9
"12029",3378,56,20,"M","Not Applicable","C","Worker","50s",0,9
"12039",3379,56,20,"F","Not Applicable","C","Worker","50s",0,9
"12049",3380,56,20,"M","Not Applicable","C","Worker","50s",0,9
"12059",3381,56,20,"F","Not Applicable","C","Worker","50s",0,9
"48659",3383,65,13,"F","Voluntary","B","Worker","60s",1,2
"12071",3384,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12081",3385,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12091",3386,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12101",3388,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12111",3389,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12121",3390,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48660",3391,65,13,"F","Voluntary","B","Worker","60s",1,2
"12133",3392,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48661",3393,65,13,"F","Voluntary","B","Worker","60s",1,2
"12145",3395,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12155",3399,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12165",3400,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48662",3401,65,13,"F","Voluntary","B","Worker","60s",1,2
"12178",3402,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12188",3403,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12198",3404,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48663",3405,65,13,"F","Voluntary","B","Worker","60s",1,3
"12211",3407,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48664",3408,65,13,"F","Voluntary","B","Worker","60s",1,3
"12224",3409,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48665",3410,65,13,"F","Voluntary","B","Worker","60s",1,3
"12237",3411,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12247",3412,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12257",3413,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12267",3414,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12277",3415,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12287",3416,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48666",3417,65,13,"F","Voluntary","B","Worker","60s",1,3
"12300",3418,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12310",3419,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12320",3420,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12330",3421,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12340",3423,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12350",3424,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12360",3425,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48667",3426,65,13,"F","Voluntary","B","Worker","60s",1,3
"12373",3427,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12383",3428,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48668",3429,65,13,"F","Voluntary","B","Worker","60s",1,3
"12396",3430,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12406",3431,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12416",3433,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12426",3434,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48669",3435,65,13,"F","Voluntary","B","Worker","60s",1,3
"12439",3436,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48670",3437,65,13,"F","Voluntary","B","Worker","60s",1,3
"12452",3439,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48671",3441,65,13,"F","Voluntary","B","Worker","60s",1,3
"12465",3443,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12475",3445,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12485",3446,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48672",3447,47,12,"F","Voluntary","B","Worker","40s",1,2
"12497",3450,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12507",3451,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12517",3452,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12527",3453,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12537",3454,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48673",3455,65,13,"F","Voluntary","B","Worker","60s",1,3
"12550",3456,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12560",3457,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12570",3459,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12580",3461,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12590",3462,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12600",3463,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48674",3464,65,13,"F","Voluntary","B","Worker","60s",1,3
"48675",3465,65,13,"F","Voluntary","B","Worker","60s",1,3
"12616",3466,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12626",3467,55,20,"F","Not Applicable","C","Worker","50s",0,9
"12636",3468,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12646",3469,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48676",3470,65,13,"F","Voluntary","B","Worker","60s",1,3
"12659",3471,55,20,"F","Not Applicable","C","Worker","50s",0,9
"48677",3475,65,13,"F","Voluntary","B","Worker","60s",1,3
"12672",3476,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48678",3477,65,13,"F","Voluntary","B","Worker","60s",1,3
"12685",3478,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48679",3481,65,13,"F","Voluntary","B","Worker","60s",1,3
"48680",3482,65,13,"F","Voluntary","B","Worker","60s",1,3
"12701",3483,55,20,"M","Not Applicable","C","Worker","50s",0,9
"48681",3484,65,13,"F","Voluntary","B","Worker","60s",1,3
"12714",3485,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12724",3486,55,20,"M","Not Applicable","C","Worker","50s",0,9
"12734",3489,55,20,"M","Not Applicable","C","Worker","50s",0,9
