"","EmployeeID","recorddate_key","birthdate_key","orighiredate_key","terminationdate_key","age","length_of_service","city_name","department_name","job_title","store_name","gender_short","gender_full","termreason_desc","termtype_desc","STATUS_YEAR","STATUS","BUSINESS_UNIT"
"4626",2210,"12/31/2015 0:00","11/22/1953","3/28/1992","1/1/1900",62,23,"Kelowna","Meats","Meat Cutter",16,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4636",2211,"12/31/2015 0:00","11/22/1953","3/28/1992","1/1/1900",62,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4646",2213,"12/31/2015 0:00","11/25/1953","3/29/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4656",2214,"12/31/2015 0:00","11/25/1953","3/29/1992","1/1/1900",62,23,"Prince George","Meats","Meat Cutter",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4666",2215,"12/31/2015 0:00","12/2/1953","4/2/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4676",2217,"12/31/2015 0:00","12/5/1953","4/4/1992","1/1/1900",62,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4686",2218,"12/31/2015 0:00","12/10/1953","4/6/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4696",2219,"12/31/2015 0:00","12/9/1953","4/6/1992","1/1/1900",62,23,"Vernon","Meats","Meat Cutter",36,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4706",2221,"12/31/2015 0:00","12/13/1953","4/8/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4716",2222,"12/31/2015 0:00","12/15/1953","4/9/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4726",2223,"12/31/2015 0:00","12/16/1953","4/9/1992","1/1/1900",62,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4736",2225,"12/31/2015 0:00","12/27/1953","4/15/1992","1/1/1900",62,23,"New Westminster","Meats","Meat Cutter",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4746",2226,"12/31/2015 0:00","12/31/1953","4/17/1992","1/1/1900",62,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4756",2229,"12/31/2015 0:00","1/10/1954","4/23/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4766",2230,"12/31/2015 0:00","1/13/1954","4/24/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4776",2231,"12/31/2015 0:00","1/12/1954","4/24/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4786",2232,"12/31/2015 0:00","1/24/1954","4/30/1992","1/1/1900",61,23,"Chilliwack","Meats","Meat Cutter",6,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4796",2235,"12/31/2015 0:00","1/27/1954","5/2/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4806",2236,"12/31/2015 0:00","1/29/1954","5/3/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4816",2237,"12/31/2015 0:00","1/31/1954","5/4/1992","1/1/1900",61,23,"Richmond","Customer Service","Customer Service Manager",29,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4826",2238,"12/31/2015 0:00","2/2/1954","5/5/1992","1/1/1900",61,23,"Chilliwack","Meats","Meat Cutter",6,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4836",2240,"12/31/2015 0:00","2/5/1954","5/6/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4846",2241,"12/31/2015 0:00","2/7/1954","5/7/1992","1/1/1900",61,23,"Chilliwack","Meats","Meat Cutter",6,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4856",2242,"12/31/2015 0:00","2/10/1954","5/9/1992","1/1/1900",61,23,"Chilliwack","Meats","Meat Cutter",6,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4866",2243,"12/31/2015 0:00","2/11/1954","5/9/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4876",2245,"12/31/2015 0:00","2/19/1954","5/14/1992","1/1/1900",61,23,"Richmond","Meats","Meat Cutter",29,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4886",2246,"12/31/2015 0:00","2/24/1954","5/16/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4896",2247,"12/31/2015 0:00","3/1/1954","5/19/1992","1/1/1900",61,23,"Nelson","Produce","Produce Manager",19,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4906",2248,"12/31/2015 0:00","3/1/1954","5/19/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4916",2250,"12/31/2015 0:00","3/5/1954","5/21/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4926",2251,"12/31/2015 0:00","3/5/1954","5/21/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4936",2252,"12/31/2015 0:00","3/7/1954","5/22/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4946",2253,"12/31/2015 0:00","3/6/1954","5/22/1992","1/1/1900",61,23,"Cranbrook","Meats","Meat Cutter",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4956",2254,"12/31/2015 0:00","3/8/1954","5/23/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4966",2255,"12/31/2015 0:00","3/8/1954","5/23/1992","1/1/1900",61,23,"West Vancouver","Customer Service","Customer Service Manager",38,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4976",2256,"12/31/2015 0:00","3/11/1954","5/24/1992","1/1/1900",61,23,"Richmond","Meats","Meat Cutter",29,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4986",2257,"12/31/2015 0:00","3/16/1954","5/27/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"4996",2259,"12/31/2015 0:00","3/22/1954","5/30/1992","1/1/1900",61,23,"Burnaby","Produce","Produce Clerk",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5006",2260,"12/31/2015 0:00","3/22/1954","5/30/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5016",2261,"12/31/2015 0:00","3/24/1954","5/31/1992","1/1/1900",61,23,"Prince George","Meats","Meat Cutter",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5026",2262,"12/31/2015 0:00","3/28/1954","6/2/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5036",2264,"12/31/2015 0:00","4/2/1954","6/5/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5046",2265,"12/31/2015 0:00","4/3/1954","6/5/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5056",2269,"12/31/2015 0:00","4/12/1954","6/10/1992","1/1/1900",61,23,"Port Coquitlam","Customer Service","Customer Service Manager",25,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5066",2271,"12/31/2015 0:00","4/20/1954","6/14/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5076",2272,"12/31/2015 0:00","4/20/1954","6/14/1992","1/1/1900",61,23,"Surrey","Meats","Meat Cutter",31,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5086",2273,"12/31/2015 0:00","4/22/1954","6/15/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5096",2274,"12/31/2015 0:00","4/21/1954","6/15/1992","1/1/1900",61,23,"Burnaby","Produce","Produce Clerk",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5106",2275,"12/31/2015 0:00","4/28/1954","6/19/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5116",2276,"12/31/2015 0:00","5/1/1954","6/20/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5126",2277,"12/31/2015 0:00","5/3/1954","6/21/1992","1/1/1900",61,23,"Vernon","Meats","Meat Cutter",36,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5136",2280,"12/31/2015 0:00","5/9/1954","6/24/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5146",2282,"12/31/2015 0:00","5/11/1954","6/25/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5156",2283,"12/31/2015 0:00","5/11/1954","6/25/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5166",2286,"12/31/2015 0:00","5/20/1954","6/30/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5176",2290,"12/31/2015 0:00","5/29/1954","7/5/1992","1/1/1900",61,23,"Terrace","Meats","Meat Cutter",32,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5186",2293,"12/31/2015 0:00","6/2/1954","7/7/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5196",2294,"12/31/2015 0:00","6/4/1954","7/8/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5206",2295,"12/31/2015 0:00","6/8/1954","7/10/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5216",2296,"12/31/2015 0:00","6/11/1954","7/12/1992","1/1/1900",61,23,"Prince George","Meats","Meat Cutter",26,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5226",2297,"12/31/2015 0:00","6/12/1954","7/12/1992","1/1/1900",61,23,"Port Coquitlam","Meats","Meat Cutter",25,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5236",2298,"12/31/2015 0:00","6/12/1954","7/12/1992","1/1/1900",61,23,"Burnaby","Produce","Produce Clerk",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5246",2299,"12/31/2015 0:00","6/13/1954","7/13/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5256",2302,"12/31/2015 0:00","6/22/1954","7/18/1992","1/1/1900",61,23,"Nelson","Bakery","Bakery Manager",19,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5266",2305,"12/31/2015 0:00","6/30/1954","7/22/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5276",2308,"12/31/2015 0:00","7/14/1954","7/29/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5286",2309,"12/31/2015 0:00","7/18/1954","7/31/1992","1/1/1900",61,23,"Richmond","Meats","Meat Cutter",29,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"48426",2310,"3/1/2008 0:00","7/18/1954","7/31/1992","3/12/2008",53,15,"New Westminster","Meats","Meat Cutter",21,"M","Male","Resignaton","Voluntary",2008,"TERMINATED","STORES"
"5298",2311,"12/31/2015 0:00","7/21/1954","8/2/1992","1/1/1900",61,23,"Terrace","Meats","Meat Cutter",32,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5308",2312,"12/31/2015 0:00","7/23/1954","8/3/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5318",2314,"12/31/2015 0:00","7/24/1954","8/4/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5328",2315,"12/31/2015 0:00","7/25/1954","8/4/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5338",2317,"12/31/2015 0:00","7/29/1954","8/6/1992","1/1/1900",61,23,"Williams Lake","Customer Service","Customer Service Manager",40,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5348",2318,"12/31/2015 0:00","7/28/1954","8/6/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5358",2319,"12/31/2015 0:00","7/30/1954","8/7/1992","1/1/1900",61,23,"Aldergrove","Processed Foods","Processed Foods Manager",2,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5368",2320,"12/31/2015 0:00","8/2/1954","8/8/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5378",2321,"12/31/2015 0:00","8/4/1954","8/9/1992","1/1/1900",61,23,"Kamloops","Meats","Meat Cutter",15,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5388",2322,"12/31/2015 0:00","8/4/1954","8/9/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5398",2323,"12/31/2015 0:00","8/4/1954","8/9/1992","1/1/1900",61,23,"Vernon","Meats","Meat Cutter",36,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5408",2324,"12/31/2015 0:00","8/3/1954","8/9/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"48427",2325,"12/1/2015 0:00","8/4/1954","8/9/1992","12/30/2015",61,23,"Valemount","Dairy","Dairy Person",34,"F","Female","Layoff","Involuntary",2015,"TERMINATED","STORES"
"5427",2326,"12/31/2015 0:00","8/6/1954","8/10/1992","1/1/1900",61,23,"Cranbrook","Meats","Meat Cutter",8,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5437",2329,"12/31/2015 0:00","8/15/1954","8/15/1992","1/1/1900",61,23,"Cranbrook","Meats","Meat Cutter",8,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5447",2330,"12/31/2015 0:00","8/14/1954","8/15/1992","1/1/1900",61,23,"Vancouver","Bakery","Baker",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5457",2331,"12/31/2015 0:00","8/21/1954","8/18/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5467",2333,"12/31/2015 0:00","9/1/1954","8/24/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5477",2334,"12/31/2015 0:00","9/1/1954","8/24/1992","1/1/1900",61,23,"North Vancouver","Processed Foods","Processed Foods Manager",22,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5487",2335,"12/31/2015 0:00","9/3/1954","8/25/1992","1/1/1900",61,23,"Surrey","Meats","Meat Cutter",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5497",2339,"12/31/2015 0:00","9/16/1954","9/1/1992","1/1/1900",61,23,"Kelowna","Meats","Meat Cutter",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5507",2341,"12/31/2015 0:00","9/22/1954","9/4/1992","1/1/1900",61,23,"Prince George","Meats","Meat Cutter",26,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5517",2343,"12/31/2015 0:00","9/28/1954","9/7/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5527",2344,"12/31/2015 0:00","9/28/1954","9/7/1992","1/1/1900",61,23,"Kelowna","Meats","Meat Cutter",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5537",2347,"12/31/2015 0:00","10/4/1954","9/11/1992","1/1/1900",61,23,"Vancouver","Dairy","Dairy Person",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5547",2349,"12/31/2015 0:00","10/10/1954","9/14/1992","1/1/1900",61,23,"Surrey","Meats","Meat Cutter",31,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5557",2351,"12/31/2015 0:00","10/19/1954","9/19/1992","1/1/1900",61,23,"Burnaby","Produce","Produce Clerk",5,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5567",2352,"12/31/2015 0:00","10/19/1954","9/19/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5577",2354,"12/31/2015 0:00","10/29/1954","9/24/1992","1/1/1900",61,23,"Nanaimo","Meats","Meat Cutter",18,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5587",2355,"12/31/2015 0:00","10/31/1954","9/25/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5597",2356,"12/31/2015 0:00","11/4/1954","9/27/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5607",2357,"12/31/2015 0:00","11/10/1954","9/30/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5617",2358,"12/31/2015 0:00","11/9/1954","9/30/1992","1/1/1900",61,23,"New Westminster","Meats","Meat Cutter",21,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5627",2359,"12/31/2015 0:00","11/12/1954","10/1/1992","1/1/1900",61,23,"Victoria","Meats","Meat Cutter",46,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5637",2362,"12/31/2015 0:00","11/13/1954","10/2/1992","1/1/1900",61,23,"Surrey","Meats","Meat Cutter",31,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5647",2363,"12/31/2015 0:00","11/17/1954","10/4/1992","1/1/1900",61,23,"Burnaby","Produce","Produce Clerk",5,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5657",2364,"12/31/2015 0:00","11/17/1954","10/4/1992","1/1/1900",61,23,"Trail","Meats","Meat Cutter",33,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5667",2366,"12/31/2015 0:00","11/22/1954","10/6/1992","1/1/1900",61,23,"Vancouver","Dairy","Dairy Person",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5677",2367,"12/31/2015 0:00","11/25/1954","10/8/1992","1/1/1900",61,23,"Vancouver","Dairy","Dairy Person",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5687",2368,"12/31/2015 0:00","11/24/1954","10/8/1992","1/1/1900",61,23,"Kelowna","Meats","Meat Cutter",16,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5697",2370,"12/31/2015 0:00","11/26/1954","10/9/1992","1/1/1900",61,23,"Port Coquitlam","Meats","Meat Cutter",25,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5707",2371,"12/31/2015 0:00","12/1/1954","10/11/1992","1/1/1900",61,23,"Vancouver","Dairy","Dairy Person",41,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5717",2372,"12/31/2015 0:00","12/6/1954","10/14/1992","1/1/1900",61,23,"Cranbrook","Meats","Meat Cutter",8,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5727",2373,"12/31/2015 0:00","12/6/1954","10/14/1992","1/1/1900",61,23,"Vancouver","Dairy","Dairy Person",41,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5737",2374,"12/31/2015 0:00","12/10/1954","10/16/1992","1/1/1900",61,23,"Chilliwack","Meats","Meat Cutter",6,"M","Male","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5747",2376,"12/31/2015 0:00","12/15/1954","10/19/1992","1/1/1900",61,23,"Aldergrove","Meats","Meat Cutter",2,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5757",2377,"12/31/2015 0:00","12/19/1954","10/21/1992","1/1/1900",61,23,"Squamish","Meats","Meat Cutter",30,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
"5767",2378,"12/31/2015 0:00","12/20/1954","10/21/1992","1/1/1900",61,23,"Trail","Meats","Meat Cutter",33,"F","Female","Not Applicable","Not Applicable",2015,"ACTIVE","STORES"
